# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.399203 eV
#    Energy (eV)      DOS 
        -17.06079741          3.18794727
        -17.05579741          3.18794727
        -17.05079741          3.16833557
        -17.04579741          3.16377603
        -17.04079741          3.16377603
        -17.03579741          3.14296284
        -17.03079741          3.14296284
        -17.02579741          3.12110757
        -17.02079741          3.11976216
        -17.01579741          3.10282300
        -17.01079741          3.09984437
        -17.00579741          3.07887996
        -17.00079741          3.07887996
        -16.99579741          3.07755053
        -16.99079741          3.06140971
        -16.98579741          3.05846816
        -16.98079741          3.03833689
        -16.97579741          3.03833689
        -16.97079741          3.02162668
        -16.96579741          3.02162668
        -16.96079741          3.01441420
        -16.95579741          2.99937104
        -16.95079741          2.99937104
        -16.94579741          2.98466952
        -16.94079741          2.97912440
        -16.93579741          2.96475329
        -16.93079741          2.96188458
        -16.92579741          2.96188458
        -16.92079741          2.94783314
        -16.91579741          2.94236301
        -16.91079741          2.92862099
        -16.90579741          2.92578806
        -16.90079741          2.92578806
        -16.89579741          2.90821683
        -16.89079741          2.90821683
        -16.88579741          2.89379714
        -16.88079741          2.89099960
        -16.87579741          2.88692861
        -16.87079741          2.87405754
        -16.86579741          2.87405754
        -16.86079741          2.86020664
        -16.85579741          2.85744408
        -16.85079741          2.85343007
        -16.84579741          2.84109582
        -16.84079741          2.84109582
        -16.83579741          2.84109582
        -16.83079741          2.82245860
        -16.82579741          2.82109463
        -16.82079741          2.80926546
        -16.81579741          2.80926546
        -16.81079741          2.80926546
        -16.80579741          2.79255250
        -16.80079741          2.78985880
        -16.79579741          2.78985880
        -16.79079741          2.77850548
        -16.78579741          2.77465765
        -16.78079741          2.76353203
        -16.77579741          2.75966404
        -16.77079741          2.75966404
        -16.76579741          2.74875965
        -16.76079741          2.74496573
        -16.75579741          2.74496573
        -16.75079741          2.73045634
        -16.74579741          2.73045634
        -16.74079741          2.72671564
        -16.73579741          2.71623530
        -16.73079741          2.71623530
        -16.72579741          2.71109676
        -16.72079741          2.70218575
        -16.71579741          2.69849761
        -16.71079741          2.68841832
        -16.70579741          2.68841832
        -16.70079741          2.68841832
        -16.69579741          2.67233521
        -16.69079741          2.67116984
        -16.68579741          2.67116984
        -16.68079741          2.66147033
        -16.67579741          2.66147033
        -16.67079741          2.65788543
        -16.66579741          2.64468954
        -16.66079741          2.64468954
        -16.65579741          2.64468954
        -16.65079741          2.63535012
        -16.64579741          2.63181595
        -16.64079741          2.62932090
        -16.63579741          2.61901705
        -16.63079741          2.61901705
        -16.62579741          2.61553306
        -16.62079741          2.60653544
        -16.61579741          2.60407250
        -16.61079741          2.60407250
        -16.60579741          2.59411553
        -16.60079741          2.59068121
        -16.59579741          2.59068121
        -16.59079741          2.58200843
        -16.58579741          2.57957734
        -16.58079741          2.57846713
        -16.57579741          2.56656564
        -16.57079741          2.56656564
        -16.56579741          2.56656564
        -16.56079741          2.55580248
        -16.55579741          2.55246604
        -16.55079741          2.55136930
        -16.54579741          2.54315460
        -16.54079741          2.54315460
        -16.53579741          2.54315460
        -16.53079741          2.53749835
        -16.52579741          2.52942911
        -16.52079741          2.52834573
        -16.51579741          2.52834573
        -16.51079741          2.52041854
        -16.50579741          2.51600980
        -16.50079741          2.51484135
        -16.49579741          2.50705295
        -16.49079741          2.50598282
        -16.48579741          2.50598282
        -16.48079741          2.49513722
        -16.47579741          2.49283133
        -16.47079741          2.49283133
        -16.46579741          2.48907121
        -16.46079741          2.48425411
        -16.45579741          2.48110846
        -16.45079741          2.48110846
        -16.44579741          2.47144277
        -16.44079741          2.47144277
        -16.43579741          2.46730003
        -16.43079741          2.46003619
        -16.42579741          2.46003619
        -16.42079741          2.45779178
        -16.41579741          2.45065199
        -16.41079741          2.44759975
        -16.40579741          2.44656875
        -16.40079741          2.44656875
        -16.39579741          2.43955036
        -16.39079741          2.43733647
        -16.38579741          2.43433056
        -16.38079741          2.42743103
        -16.37579741          2.42641287
        -16.37079741          2.42641287
        -16.36579741          2.42641287
        -16.36079741          2.41448645
        -16.35579741          2.41448645
        -16.35079741          2.41448645
        -16.34579741          2.40681198
        -16.34079741          2.40681198
        -16.33579741          2.40174490
        -16.33079741          2.39846624
        -16.32579741          2.39518759
        -16.32079741          2.39518759
        -16.31579741          2.39419487
        -16.31079741          2.38487905
        -16.30579741          2.38275605
        -16.30079741          2.38275605
        -16.29579741          2.37958591
        -16.29079741          2.37641578
        -16.28579741          2.37261327
        -16.28079741          2.37261327
        -16.27579741          2.36428554
        -16.27079741          2.36428554
        -16.26579741          2.36428554
        -16.26079741          2.36150879
        -16.25579741          2.35440982
        -16.25079741          2.35234701
        -16.24579741          2.35234701
        -16.24079741          2.34631725
        -16.23579741          2.34358612
        -16.23079741          2.34358612
        -16.22579741          2.34263096
        -16.22079741          2.33466822
        -16.21579741          2.33466822
        -16.21079741          2.33198274
        -16.20579741          2.32615083
        -16.20079741          2.32615083
        -16.19579741          2.32520806
        -16.19079741          2.32320531
        -16.18579741          2.31483004
        -16.18079741          2.31483004
        -16.17579741          2.31483004
        -16.17079741          2.31483004
        -16.16579741          2.30825892
        -16.16079741          2.30369227
        -16.15579741          2.30369227
        -16.15079741          2.29814489
        -16.14579741          2.29814489
        -16.14079741          2.29814489
        -16.13579741          2.29467877
        -16.13079741          2.28728059
        -16.12579741          2.28728059
        -16.12079741          2.28728059
        -16.11579741          2.28728059
        -16.11079741          2.27941382
        -16.10579741          2.27659534
        -16.10079741          2.27659534
        -16.09579741          2.27659534
        -16.09079741          2.27131941
        -16.08579741          2.27131941
        -16.08079741          2.26886422
        -16.07579741          2.26608812
        -16.07079741          2.26090009
        -16.06579741          2.26090009
        -16.06079741          2.26090009
        -16.05579741          2.25339044
        -16.05079741          2.25339044
        -16.04579741          2.25065678
        -16.04079741          2.25065678
        -16.03579741          2.24564107
        -16.03079741          2.24328000
        -16.02579741          2.24328000
        -16.02079741          2.24328000
        -16.01579741          2.23565772
        -16.01079741          2.23565772
        -16.00579741          2.23334440
        -16.00079741          2.23334440
        -15.99579741          2.22849680
        -15.99079741          2.22849680
        -15.98579741          2.22670584
        -15.98079741          2.22358334
        -15.97579741          2.21881840
        -15.97079741          2.21881840
        -15.96579741          2.21881840
        -15.96079741          2.21881840
        -15.95579741          2.21237511
        -15.95079741          2.20931359
        -15.94579741          2.20931359
        -15.94079741          2.20931359
        -15.93579741          2.20471149
        -15.93079741          2.20471149
        -15.92579741          2.20081589
        -15.92079741          2.19998254
        -15.91579741          2.19546077
        -15.91079741          2.19546077
        -15.90579741          2.19546077
        -15.90079741          2.19334475
        -15.89579741          2.18720483
        -15.89079741         18.60627092
        -15.88579741         12.89619927
        -15.88079741         10.68135023
        -15.87579741          9.64591286
        -15.87079741          8.83947240
        -15.86579741          8.18879345
        -15.86079741          7.65441926
        -15.85579741          7.20374556
        -15.85079741          7.00683197
        -15.84579741          6.65399844
        -15.84079741          6.49707303
        -15.83579741          6.34495987
        -15.83079741          6.08031448
        -15.82579741          5.95942802
        -15.82079741          5.84456183
        -15.81579741          5.73408379
        -15.81079741          5.63373736
        -15.80579741          5.53729907
        -15.80079741          5.44753223
        -15.79579741          5.35570053
        -15.79079741          5.27492788
        -15.78579741          5.19815500
        -15.78079741          5.12509289
        -15.77579741          5.04993754
        -15.77079741          4.98353559
        -15.76579741          4.91750798
        -15.76079741          4.85689841
        -15.75579741          4.79695826
        -15.75079741          4.73947013
        -15.74579741          4.73793412
        -15.74079741          4.68290411
        -15.73579741          4.63182537
        -15.73079741          4.57820131
        -15.72579741          4.57820131
        -15.72079741          4.53107017
        -15.71579741          4.48424217
        -15.71079741          4.43514976
        -15.70579741          4.43514976
        -15.70079741          4.39239136
        -15.69579741          4.35190429
        -15.69079741          4.30919772
        -15.68579741          4.30606060
        -15.68079741          4.26838437
        -15.67579741          4.23200601
        -15.67079741          4.22768733
