# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -3.514204 eV
#    Energy (eV)      DOS 
        -19.01079555          0.00000000
        -19.00579555          0.00000000
        -19.00079555          0.00000000
        -18.99579555          0.00000000
        -18.99079555          0.00000000
        -18.98579555          0.00000000
        -18.98079555          0.00000000
        -18.97579555          0.00000000
        -18.97079555          0.00000000
        -18.96579555          0.00000000
        -18.96079555          0.00000000
        -18.95579555          0.00000000
        -18.95079555          0.00000000
        -18.94579555          0.00000000
        -18.94079555          0.00000000
        -18.93579555          0.00000000
        -18.93079555          0.00000000
        -18.92579555          0.00000000
        -18.92079555          0.00000000
        -18.91579555          0.00000000
        -18.91079555          0.00000000
        -18.90579555          0.00000000
        -18.90079555          0.00000000
        -18.89579555          0.00000000
        -18.89079555          0.00000000
        -18.88579555          0.00000000
        -18.88079555          0.00000000
        -18.87579555          0.00000000
        -18.87079555          0.00000000
        -18.86579555          0.00000000
        -18.86079555          0.00000000
        -18.85579555          0.00000000
        -18.85079555          0.00000000
        -18.84579555          0.00000000
        -18.84079555          0.00000000
        -18.83579555          0.00000000
        -18.83079555          0.00000000
        -18.82579555          0.00000000
        -18.82079555          0.00000000
        -18.81579555          0.00000000
        -18.81079555          0.00000000
        -18.80579555          0.00000000
        -18.80079555          0.00000000
        -18.79579555          0.00000000
        -18.79079555          0.00000000
        -18.78579555          0.00000000
        -18.78079555          0.00000000
        -18.77579555          0.00000000
        -18.77079555          0.00000000
        -18.76579555          0.00000000
        -18.76079555          0.00000000
        -18.75579555          0.00000000
        -18.75079555          0.00000000
        -18.74579555          0.00000000
        -18.74079555          0.00000000
        -18.73579555          0.00000000
        -18.73079555          0.00000000
        -18.72579555          0.00000000
        -18.72079555          0.00000000
        -18.71579555          0.00000000
        -18.71079555          0.00000000
        -18.70579555          0.00000000
        -18.70079555          0.00000000
        -18.69579555          0.00000000
        -18.69079555          0.00000000
        -18.68579555          0.00000000
        -18.68079555          0.00000000
        -18.67579555          0.00000000
        -18.67079555          0.00000000
        -18.66579555          0.00000000
        -18.66079555          0.00000000
        -18.65579555          0.00000000
        -18.65079555          0.00000000
        -18.64579555          0.00000000
        -18.64079555          0.00000000
        -18.63579555          0.00000000
        -18.63079555          0.00000000
        -18.62579555          0.00000000
        -18.62079555          0.00000000
        -18.61579555          0.00000000
        -18.61079555          0.00000000
        -18.60579555          0.00000000
        -18.60079555          0.00000000
        -18.59579555          0.00000000
        -18.59079555          0.00000000
        -18.58579555          0.00000000
        -18.58079555          0.00000000
        -18.57579555          0.00000000
        -18.57079555          0.00000000
        -18.56579555          0.00000000
        -18.56079555          0.00000000
        -18.55579555          0.00000000
        -18.55079555          0.00000000
        -18.54579555          0.00000000
        -18.54079555          0.00000000
        -18.53579555          0.00000000
        -18.53079555          0.00000000
        -18.52579555          0.00000000
        -18.52079555          0.00000000
        -18.51579555          0.00000000
        -18.51079555          0.00000000
        -18.50579555          0.00000000
